Nhận xét đánh giá,Cảm xúc
"Nhỏ, tối, chật hẹp, nóng trong phòng thực hành của trường.",tệ
Có vài bạn của tôi lúc nào cũng muốn dành được sự chú ý của người khác.,tệ
Cô ấy hay giáo dục người học bằng những hình thức tôn trọng thấp.,tệ
Tôi không thể học được gì từ giảng viên này.,tệ
Những chiếc bàn và ghế thiếu những cơ chế điều chỉnh độ cao chính xác.,tệ
"Nội thất trong phòng thực hành cũ kĩ, không đủ chức năng.",tệ
Thời lượng khóa học không đủ để truyền đạt đầy đủ kiến thức cần thiết.,tệ
Chương trình học không phù hợp với nhu cầu của thị trường lao động.,tệ
Tôi không thích giáo viên tại đại học này.,tệ
"Nội dung quá cũ, không cập nhật với thực tế hiện tại.",tệ
Đổi mới chương trình học quá nhanh khiến cho sinh viên không theo kịp.,tệ
"Tôi không thể chịu được tính cách của anh ta, dù cho anh ta luôn là người nổi tiếng trong lớp.",tệ
Sinh viên này luôn có một thái độ uể oải trong việc học tập và phát triển bản thân.,tệ
Giáo viên thiếu sự nhiệt tình và kinh nghiệm đầy đủ.,tệ
Anh ta rất ngông cuồng và khó chịu.,tệ
"Phòng học không được vệ sinh thường xuyên, phần nội thất rất lụt lội.",tệ
Thấy mấy bạn này luôn muốn điều khiển nhóm mình.,tệ
Tôi không còn tin tưởng vào tài năng của cậu ta nữa.,tệ
Thiếu các dịch vụ hỗ trợ cho sinh viên.,tệ
Mấy bạn ấy thường xuyên đòi hỏi nhưng không làm được gì cả.,tệ
Khu vực thư viện của trường quá ồn ào và không đủ không gian yên tĩnh cho sinh viên để học.,tệ
Thầy cô thiếu cập nhật kiến thức mới.,tệ
Thầy không có khả năng định hướng cho sinh viên phát triển đúng hướng hiệu quả.,tệ
Cô ấy hay làm phiền người khác không quan tâm đến việc họ có thể bận rộn hay không.,tệ
Khóa học không cung cấp đầy đủ kỹ năng.,tệ
Tôi cảm thấy không chịu được sự khó chịu khi phải tiếp xúc với giảng viên này.,tệ
Trình độ chuyên môn của giáo viên không được cập nhật đầy đủ.,tệ
Thiếu sự liên kết giữa các chương trình học và thực tiễn.,tệ
Cô ấy không có nghĩa vụ để hợp tác hoàn thành một số nhiệm vụ trong dự án của nhóm.,tệ
Thành viên này cứng đầu và không chịu chấp nhận ý kiến của người khác.,tệ
Giáo viên thường xuyên chơi trội với kiến thức của mình.,tệ
"Cách giảng dạy của giáo viên quá tẻ nhạt, không kích thích được sự tò mò của sinh viên.",tệ
Giảng viên này không đảm bảo sự hiệu quả trong việc dạy học của mình.,tệ
"Không có chỗ nghỉ ngơi, sinh viên chỉ có thể ngồi trên sàn.",tệ
Giảng viên ít giao tiếp với học sinh,tệ
"Đồng bộ hóa thiết bị quá thấp, không tiện ích cho việc học tập.",tệ
Toàn bộ nhóm đó chỉ muốn làm việc theo ý mình và không bao giờ chịu nghe ý kiến của người khác.,tệ
Khu vực tiếp khách quá nhỏ và không đáp ứng được nhu cầu của sinh viên.,tệ
"Sân thể thao quá nhỏ, không đủ cho các hoạt động tập thể.",tệ
Giảng viên thiếu tâm huyết và động lực.,tệ
Bạn đó không bao giờ làm việc bổ sung để giúp đỡ những người khác.,tệ
Sinh viên không được tham gia vào các dự án nghiên cứu thực tế.,tệ
Giảng viên rất chậm chạp trong việc trả lời câu hỏi của sinh viên.,tệ
Tôi không thể chịu đựng được cô ấy với thái độ liều lĩnh và bất cẩn.,tệ
"Số lượng sinh viên quá đông, không thể đáp ứng được nhu cầu giảng dạy riêng lẻ của từng học sinh.",tệ
"Bài kiểm tra và đánh giá không đủ minh bạch, không đảm bảo sự công bằng cho sinh viên.",tệ
Lớp học bị ồn đến mức không thể tập trung học tập.,tệ
Những khu vực trong trường quá tối và bí ngô.,tệ
Nhà vệ sinh của trường không được vệ sinh sạch sẽ.,tệ
Chương trình học không phù hợp với các tiêu chuẩn quốc tế.,tệ
Thiếu sự thăng tiến và phát triển của giáo dục đại học.,tệ
Tôi cảm thấy không thoải mái khi phải làm việc với một số người khác vì họ thường xuyên có những lời nói tiếng sét ánh sáng.,tệ
"Khu vực cắm trại và sinh hoạt ngoài trời của trường quá nhỏ, không đủ cho các hoạt động tập thể ngoài trời.",tệ
Người đó hay phát ngôn thiếu tôn trọng và gây xúc phạm đến những người khác.,tệ
Các bài giảng được thực hiện một cách khó hiểu và không có tài liệu giảng dạy để tham khảo sau đó.,tệ
Chàng trai đó rất kém lịch sự và hay gây phiền phức cho mọi người.,tệ
Hắn ta hay truyền tai nhau và không chấp nhận trách nhiệm của mình.,tệ
Nội dung học không đem lại giá trị cho sinh viên.,tệ
Dạy chẳng đầy đủ kiến thức và quá nhiều lý thuyết.,tệ
Giảng viên của tôi là người khó chịu nhất mà tôi đã từng gặp,tệ
Giáo trình này quá khó hiểu đối với những người mới bắt đầu.,tệ
Chương trình học quá dài và quá khó để hoàn thành trong thời gian quy định.,tệ
"Tôi thấy giảng viên này làm việc chăm chỉ, nhưng không có khả năng giảng dạy tốt.",tệ
Một số đồng nghiệp của tôi luôn cố gắng để đánh bại tôi một cách vô lý.,tệ
Cô ấy không chịu dạy và dẫn dắt các thành viên khác trong nhóm.,tệ
"Giáo viên quá nghiêm khắc, không thể đưa ra những ý kiến ​​xây dựng cho sinh viên.",tệ
Anh ta luôn giành giật quyền lực và không bao giờ chia sẻ cho người khác.,tệ
Giảng viên này không đưa ra bất kỳ chủ đề nào hữu ích trong giờ dạy.,tệ
Anh ta hay bị nhiễm độc ý kiến và chỉ biết tự phát biểu mà không lắng nghe người khác.,tệ
Mấy bạn đó thường xuyên bị vướng vào những vấn đề cá nhân mà không quan tâm đến công việc của cả nhóm.,tệ
Tôi cần chuyển sang học tại đại học khác để đáp ứng nhu cầu học tập của tôi.,tệ
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
